miRNA,1270_ATCACG_L004_R1_001.fastq,1271_CGATGT_L004_R1_001.fastq,1272_TTAGGC_L004_R1_001.fastq
hsa-miR-489-5p,0.0,0.0,0.0
hsa-miR-490-3p,0.0,0.0,0.0
hsa-miR-490-5p,0.0,0.0,0.0
hsa-miR-491-3p,0.0,0.0,0.0
hsa-miR-491-5p,0.0,0.0,0.0
hsa-miR-492,0.0,0.0,0.0
hsa-miR-493-3p,0.0,0.0,0.0
hsa-miR-493-5p,0.0,0.0,0.0
hsa-miR-494-3p,0.0,0.0,0.0
hsa-miR-494-5p,0.0,0.0,0.0
hsa-miR-495-3p,0.0,0.0,0.0
hsa-miR-495-5p,0.0,0.0,0.0
hsa-miR-496,0.0,0.0,0.0
hsa-miR-497-3p,0.0,0.0,0.0
hsa-miR-497-5p,12.4337900679,18.3590666251,19.4419961931
hsa-miR-498-3p,0.0,0.0,0.0
hsa-miR-498-5p,0.0,0.0,0.0
hsa-miR-4999-3p,0.0,0.0,0.0
hsa-miR-4999-5p,0.0,0.0,0.0
hsa-miR-499a-3p,0.0,0.0,0.0
hsa-miR-499a-3p.SNPD,0.0,0.0,0.0
hsa-miR-499a-5p,0.0,3.76596238463,3.70323737011
hsa-miR-499b-3p,0.0,0.0,0.0
hsa-miR-499b-5p,0.0,0.0,0.0
hsa-miR-499b-5p.SNPD,0.0,0.0,0.0
hsa-miR-5000-3p,0.0,0.0,0.0
hsa-miR-5000-5p,0.0,0.0,0.0
hsa-miR-5001-3p,0.0,0.0,0.0
hsa-miR-5001-5p,0.0,0.0,0.0
hsa-miR-5002-3p,0.0,0.0,0.0
hsa-miR-5002-5p,0.0,0.0,0.0
hsa-miR-5003-3p,0.0,0.0,0.0
hsa-miR-5003-5p,0.0,0.0,0.0
hsa-miR-5004-3p,0.0,0.0,0.0
hsa-miR-5004-5p,0.0,0.0,0.0
hsa-miR-5006-3p,0.0,0.0,0.0
hsa-miR-5006-5p,0.0,0.0,0.0
hsa-miR-5007-3p,0.0,0.0,0.0
hsa-miR-5007-5p,0.0,0.0,0.0
hsa-miR-5008-3p,0.0,0.0,0.0
hsa-miR-5008-5p,0.0,0.0,0.0
hsa-miR-5009-3p,0.0,0.0,0.0
hsa-miR-5009-5p,0.0,14.1223589423,11.5726167816
hsa-miR-500a-3p/502-3p,474.038246338,426.965985357,418.002918151
hsa-miR-500a-5p/500b-5p,12.4337900679,9.41490596157,6.48066539769
hsa-miR-500b-3p,4.66267127546,0.0,0.0
hsa-miR-501-3p,309.290527939,399.19201277,260.615329921
hsa-miR-501-5p,21.7591326188,0.0,10.6468074391
hsa-miR-5010-3p,0.0,6.11968887502,4.62904671264
hsa-miR-5010-5p,12.4337900679,5.64894357694,0.0
hsa-miR-5011-3p,0.0,0.0,0.0
hsa-miR-5011-5p,0.0,0.0,0.0
hsa-miR-502-5p,0.0,7.06117947117,0.0
hsa-miR-503-3p,0.0,0.0,0.0
hsa-miR-503-5p,0.0,0.0,0.0
hsa-miR-504-3p,0.0,0.0,0.0
hsa-miR-504-5p,0.0,8.00267006733,6.94357006895
hsa-miR-5047,0.0,0.0,0.0
hsa-miR-505-3p,51.28938403,29.6569537789,39.3468970574
hsa-miR-505-5p,15.5422375849,7.53192476925,6.01776072643
hsa-miR-506-3p,0.0,0.0,0.0
hsa-miR-506-5p,0.0,0.0,0.0
hsa-miR-507,0.0,0.0,0.0
hsa-miR-508-3p,0.0,0.0,0.0
hsa-miR-508-5p,0.0,0.0,0.0
hsa-miR-5087,0.0,0.0,0.0
hsa-miR-5088-3p,0.0,0.0,0.0
hsa-miR-5088-5p,0.0,0.0,0.0
hsa-miR-5089-3p,0.0,0.0,0.0
hsa-miR-5089-5p,0.0,0.0,0.0
hsa-miR-509-3-5p,0.0,0.0,0.0
hsa-miR-509-3p,0.0,5.17819827886,0.0
hsa-miR-509-5p,0.0,0.0,0.0
hsa-miR-5090-3p,0.0,0.0,0.0
hsa-miR-5090-5p,0.0,0.0,0.0
hsa-miR-5091,0.0,0.0,0.0
hsa-miR-5092-3p,0.0,4.2367076827,2.31452335632
hsa-miR-5092-5p,0.0,0.0,0.0
hsa-miR-5093,0.0,0.0,0.0
hsa-miR-5094-3p,0.0,0.0,0.0
hsa-miR-5094-5p,0.0,12.23937775,0.0
hsa-miR-510-3p,0.0,0.0,0.0
hsa-miR-510-5p,0.0,0.0,0.0
hsa-miR-5100,0.0,0.0,0.0
hsa-miR-511-3p,0.0,0.0,4.62904671264
hsa-miR-511-5p,13.9880138264,16.0053401347,12.4984261241
hsa-miR-512-3p,0.0,0.0,0.0
hsa-miR-512-5p,0.0,0.0,0.0
hsa-miR-513a-3p/513c-3p,0.0,0.0,0.0
hsa-miR-513a-5p,0.0,0.0,0.0
hsa-miR-513b-3p,0.0,0.0,0.0
hsa-miR-513b-5p,0.0,0.0,0.0
hsa-miR-513c-5p,0.0,0.0,0.0
hsa-miR-514a-3p,0.0,0.0,0.0
hsa-miR-514a-5p,0.0,0.0,0.0
hsa-miR-514b-3p,0.0,0.0,0.0
hsa-miR-514b-5p,0.0,0.0,0.0
hsa-miR-515-3p,0.0,0.0,0.0
hsa-miR-515-5p,0.0,0.0,0.0
hsa-miR-516a-3p/516b-3p,0.0,0.0,0.0
hsa-miR-516a-5p,0.0,0.0,0.0
hsa-miR-516b-5p,0.0,0.0,0.0
hsa-miR-517-5p,0.0,0.0,0.0
hsa-miR-517a-3p/517b-3p,0.0,0.0,0.0
hsa-miR-517c-3p,0.0,0.0,0.0
hsa-miR-5186,0.0,0.0,0.0
hsa-miR-5187-3p,0.0,0.0,0.0
hsa-miR-5187-5p,0.0,0.0,0.0
hsa-miR-5188-3p,0.0,0.0,0.0
hsa-miR-5188-5p,0.0,0.0,0.0
hsa-miR-5189-3p,0.0,0.0,0.0
hsa-miR-5189-5p,0.0,0.0,6.48066539769
hsa-miR-518a-3p,0.0,0.0,0.0
hsa-miR-518a-5p/527-5p,0.0,0.0,0.0
hsa-miR-518b,0.0,0.0,0.0
hsa-miR-518c-3p/518f-3p,0.0,0.0,0.0
hsa-miR-518c-5p,0.0,0.0,0.0
hsa-miR-518d-3p,0.0,0.0,0.0
hsa-miR-518d-5p/518f-5p/520c-5p/526a-5p,0.0,0.0,0.0
hsa-miR-518e-3p,0.0,0.0,0.0
hsa-miR-518e-5p/519a-5p/519b-5p/519c-5p/522-5p/523-5p,0.0,0.0,0.0
hsa-miR-5190-3p,0.0,0.0,0.0
hsa-miR-5190-5p,0.0,0.0,0.0
hsa-miR-5191-3p,0.0,0.0,0.0
hsa-miR-5191-5p,0.0,0.0,0.0
hsa-miR-5192-3p,0.0,0.0,0.0
hsa-miR-5192-5p,0.0,0.0,0.0
hsa-miR-5193-3p,0.0,0.0,0.0
hsa-miR-5193-5p,0.0,0.0,0.0
hsa-miR-5194-3p,0.0,0.0,0.0
hsa-miR-5194-5p,0.0,0.0,0.0
hsa-miR-5195-3p,0.0,0.0,0.0
hsa-miR-5195-5p,0.0,0.0,0.0
hsa-miR-5196-3p,0.0,0.0,0.0
hsa-miR-5196-5p,0.0,0.0,0.0
hsa-miR-5197-3p,0.0,0.0,0.0
hsa-miR-5197-5p,0.0,0.0,0.0
hsa-miR-519a-2-5p/520b-5p,0.0,0.0,0.0
hsa-miR-519a-3p/519b-3p,0.0,0.0,0.0
hsa-miR-519c-3p,0.0,0.0,0.0
hsa-miR-519d-3p,0.0,0.0,0.0
hsa-miR-519d-5p,0.0,0.0,0.0
hsa-miR-519e-3p,0.0,0.0,0.0
hsa-miR-519e-5p,0.0,0.0,0.0
hsa-miR-520a-3p,0.0,0.0,0.0
hsa-miR-520a-5p,0.0,0.0,0.0
hsa-miR-520b-3p/520c-3p/520f-3p/526b-3p,0.0,0.0,0.0
hsa-miR-520d-3p,0.0,0.0,0.0
hsa-miR-520d-5p,0.0,0.0,0.0
hsa-miR-520e-3p,0.0,0.0,0.0
hsa-miR-520e-5p,0.0,0.0,0.0
hsa-miR-520f-5p,0.0,0.0,0.0
hsa-miR-520g-3p/520h,0.0,0.0,0.0
hsa-miR-520g-5p,0.0,0.0,0.0
hsa-miR-521-3p,0.0,0.0,0.0
hsa-miR-521-5p,0.0,0.0,0.0
hsa-miR-522-3p,0.0,0.0,0.0
hsa-miR-523-3p,0.0,0.0,0.0
hsa-miR-524-3p,0.0,0.0,0.0
hsa-miR-524-5p,0.0,0.0,0.0
hsa-miR-525-3p,0.0,0.0,0.0
hsa-miR-525-5p,0.0,0.0,0.0
hsa-miR-526a-3p,0.0,0.0,0.0
hsa-miR-526b-5p,0.0,0.0,0.0
hsa-miR-527-3p,0.0,0.0,0.0
hsa-miR-532-3p,40.4098177206,27.3032272885,24.533947577
hsa-miR-532-5p,755.352746624,523.939516761,568.909840983
hsa-miR-539-3p,0.0,0.0,0.0
hsa-miR-539-5p,0.0,0.0,0.0
hsa-miR-541-3p,0.0,0.0,0.0
hsa-miR-541-5p,0.0,0.0,0.0
hsa-miR-542-3p,0.0,17.4175760289,12.4984261241
hsa-miR-542-5p,0.0,0.0,0.0
hsa-miR-543,0.0,0.0,0.0
hsa-miR-544a,0.0,0.0,0.0
hsa-miR-544b-3p,0.0,0.0,0.0
hsa-miR-544b-5p,0.0,0.0,0.0
hsa-miR-545-3p,0.0,0.0,0.0
hsa-miR-545-5p,0.0,10.8271418558,11.5726167816
hsa-miR-548a-3p,0.0,0.0,0.0
hsa-miR-548a-5p,0.0,0.0,0.0
hsa-miR-548aa/548ap-3p/548t-3p,0.0,0.0,0.0
hsa-miR-548ab/548n,0.0,4.70745298078,8.79518875401
hsa-miR-548ac,0.0,0.0,0.0
hsa-miR-548ad-3p,0.0,0.0,0.0
hsa-miR-548ad-5p/548ae-5p/548ay-5p/548b-5p/548d-5p,35.7471464452,28.7154631828,52.7711325241
hsa-miR-548ae-3p/548aj-3p/548aq-3p/548x-3p,0.0,11.768632452,18.5161868505
hsa-miR-548ag-3p,0.0,0.0,8.33228408275
hsa-miR-548ag-5p,0.0,0.0,0.0
hsa-miR-548ah-3p/548am-3p,0.0,8.94416066349,5.55485605516
hsa-miR-548ah-5p,0.0,7.53192476925,11.5726167816
hsa-miR-548ai/570-5p,0.0,0.0,0.0
hsa-miR-548aj-5p/548g-5p/548x-5p,0.0,0.0,0.0
hsa-miR-548ak/548w,13.9880138264,0.0,0.0
hsa-miR-548al,0.0,0.0,0.0
hsa-miR-548am-5p/548au-5p/548c-5p/548o-5p,15.5422375849,15.0638495385,9.25809342527
hsa-miR-548an,0.0,0.0,0.0
hsa-miR-548ao-3p,0.0,0.0,0.0
hsa-miR-548ao-5p,0.0,0.0,0.0
hsa-miR-548ap-5p.SNPB,0.0,0.0,0.0
hsa-miR-548ap-5p/548j-5p,15.5422375849,8.47341536541,7.40647474022
hsa-miR-548aq-5p,0.0,0.0,0.0
hsa-miR-548ar-3p,0.0,0.0,0.0
hsa-miR-548ar-5p,0.0,0.0,0.0
hsa-miR-548as-3p,0.0,0.0,0.0
hsa-miR-548as-5p,0.0,0.0,0.0
hsa-miR-548at-3p,0.0,0.0,0.0
hsa-miR-548at-5p,27.9760276527,9.41490596157,0.0
hsa-miR-548au-3p,0.0,0.0,0.0
hsa-miR-548av-3p,0.0,0.0,0.0
hsa-miR-548av-5p/548k,60.614726581,106.859182664,98.1357903079
hsa-miR-548aw,0.0,0.0,0.0
hsa-miR-548ax,0.0,0.0,0.0
hsa-miR-548ay-3p,0.0,12.7101230481,0.0
hsa-miR-548az-3p,0.0,0.0,0.0
hsa-miR-548az-5p,0.0,0.0,5.0919513839
hsa-miR-548b-3p,0.0,2.35372649039,1.38871401379
hsa-miR-548ba,0.0,0.0,0.0
hsa-miR-548bb-3p,0.0,0.0,0.0
hsa-miR-548bb-5p,0.0,0.0,0.0
hsa-miR-548bc,0.0,11.2978871539,16.2016634942
hsa-miR-548c-3p,0.0,0.0,0.0
hsa-miR-548d-3p,0.0,0.0,2.31452335632
hsa-miR-548e-3p,23.3133563773,25.8909913943,27.3113756046
hsa-miR-548e-5p,12.4337900679,12.7101230481,5.55485605516
hsa-miR-548f-3p/548g-3p,0.0,0.0,0.0
hsa-miR-548f-5p,0.0,0.0,0.0
hsa-miR-548h-3p/548z,0.0,0.0,0.0
hsa-miR-548h-5p,0.0,0.0,0.0
hsa-miR-548i,0.0,1.88298119231,0.0
hsa-miR-548j-3p,0.0,3.29521708655,1.85161868505
hsa-miR-548l,0.0,0.0,0.0
hsa-miR-548l.SNPD,0.0,0.0,0.0
hsa-miR-548m,0.0,0.0,0.0
hsa-miR-548o-3p,7.77111879243,13.6516136443,13.4242354666
hsa-miR-548p,7.77111879243,10.8271418558,7.86937941148
hsa-miR-548q,0.0,0.0,11.1097121103
hsa-miR-548s,6.21689503394,3.29521708655,2.31452335632
hsa-miR-548t-5p,0.0,0.0,0.0
hsa-miR-548u-3p,0.0,0.0,3.24033269885
hsa-miR-548u-5p,0.0,0.0,0.0
hsa-miR-548v,0.0,1.88298119231,0.0
hsa-miR-548y,0.0,0.0,0.0
hsa-miR-549a-3p,0.0,0.0,0.0
hsa-miR-549a-5p,0.0,0.0,0.0
hsa-miR-550a-3-5p/550a-5p/550b-2-5p,34.1929226867,27.3032272885,30.5517083034
hsa-miR-550a-3p,13.9880138264,17.888321327,17.1274728368
hsa-miR-550b-3p,0.0,0.0,0.0
hsa-miR-551a,0.0,0.0,0.0
hsa-miR-551b-3p,0.0,0.0,0.0
hsa-miR-551b-5p,0.0,0.0,0.0
hsa-miR-552-3p,0.0,0.0,0.0
hsa-miR-552-5p,0.0,0.0,0.0
hsa-miR-553,0.0,0.0,0.0
hsa-miR-554,0.0,0.0,0.0
hsa-miR-555,0.0,0.0,0.0
hsa-miR-556-3p,0.0,8.47341536541,3.70323737011
hsa-miR-556-5p,0.0,0.0,0.0
hsa-miR-557,0.0,0.0,0.0
hsa-miR-5571-3p,0.0,0.0,0.0
hsa-miR-5571-5p,0.0,0.0,0.0
hsa-miR-5572,0.0,0.0,0.0
hsa-miR-5579-3p,0.0,0.0,0.0
hsa-miR-5579-5p,0.0,0.0,0.0
hsa-miR-558,0.0,0.0,0.0
hsa-miR-5580-3p,0.0,0.0,0.0
hsa-miR-5580-5p,0.0,0.0,0.0
hsa-miR-5581-3p,4.66267127546,2.35372649039,0.0
hsa-miR-5581-5p,0.0,0.0,0.0
hsa-miR-5582-3p,0.0,0.0,0.0
hsa-miR-5582-5p,0.0,0.0,0.0
hsa-miR-5583-3p,0.0,0.0,0.0
hsa-miR-5583-5p,0.0,0.0,0.0
hsa-miR-5584-3p,0.0,0.0,0.0
hsa-miR-5584-5p,0.0,0.0,0.0
hsa-miR-5585-3p,0.0,0.0,0.0
hsa-miR-5585-5p,0.0,0.0,0.0
hsa-miR-5586-3p,0.0,0.0,0.0
hsa-miR-5586-5p,0.0,0.0,0.0
hsa-miR-5587-3p,0.0,5.17819827886,0.0
hsa-miR-5587-5p,0.0,0.0,0.0
hsa-miR-5588-3p,4.66267127546,5.17819827886,6.01776072643
hsa-miR-5588-5p,31.0844751697,8.00267006733,12.0355214529
hsa-miR-5589-3p,0.0,3.29521708655,0.0
hsa-miR-5589-5p,13.9880138264,0.0,7.40647474022
hsa-miR-559-3p,0.0,0.0,0.0
hsa-miR-559-5p,0.0,0.0,0.0
hsa-miR-5590-3p,20.2049088603,8.47341536541,4.16614204137
hsa-miR-5590-5p,6.21689503394,4.2367076827,4.62904671264
hsa-miR-5591-3p,0.0,0.0,0.0
hsa-miR-5591-5p,0.0,0.0,0.0
hsa-miR-561-3p,0.0,0.0,0.0
hsa-miR-561-5p,0.0,8.00267006733,6.94357006895
hsa-miR-562,0.0,0.0,0.0
hsa-miR-563-3p,0.0,0.0,0.0
hsa-miR-563-5p,0.0,0.0,0.0
hsa-miR-564,0.0,0.0,0.0
hsa-miR-567-3p,0.0,0.0,0.0
hsa-miR-567-5p,0.0,0.0,0.0
hsa-miR-568,0.0,0.0,0.0
hsa-miR-5680,0.0,0.0,0.0
hsa-miR-5681a,0.0,0.0,0.0
hsa-miR-5681b,0.0,0.0,0.0
hsa-miR-5682,0.0,0.0,0.0
hsa-miR-5683,0.0,0.0,4.62904671264
hsa-miR-5684,0.0,0.0,0.0
hsa-miR-5685,0.0,0.0,0.0
hsa-miR-5687-3p,0.0,0.0,0.0
hsa-miR-5687-5p,0.0,0.0,0.0
hsa-miR-5688,0.0,0.0,0.0
hsa-miR-5689,0.0,0.0,0.0
hsa-miR-569,0.0,0.0,0.0
hsa-miR-5690,15.5422375849,7.53192476925,6.01776072643
hsa-miR-5691,0.0,0.0,0.0
hsa-miR-5692a,0.0,0.0,0.0
hsa-miR-5692b.SNPB,0.0,0.0,0.0
hsa-miR-5692b/5692c,0.0,0.0,0.0
hsa-miR-5693-3p,0.0,0.0,0.0
hsa-miR-5693-5p,0.0,0.0,0.0
hsa-miR-5694,0.0,0.0,0.0
hsa-miR-5695-3p,0.0,0.0,4.16614204137
hsa-miR-5695-5p,0.0,0.0,0.0
hsa-miR-5696,0.0,7.53192476925,0.0
hsa-miR-5697-3p,0.0,0.0,0.0
hsa-miR-5697-5p,0.0,0.0,0.0
hsa-miR-5698,0.0,0.0,0.0
hsa-miR-5699-3p,0.0,13.6516136443,5.55485605516
hsa-miR-5699-5p,0.0,7.53192476925,9.72099809654
hsa-miR-570-3p,0.0,2.82447178847,5.55485605516
hsa-miR-5700,0.0,0.0,0.0
hsa-miR-5701,23.3133563773,15.5345948366,17.590377508
hsa-miR-5702-3p,4.66267127546,0.0,3.24033269885
hsa-miR-5702-5p,0.0,0.0,0.0
hsa-miR-5703,0.0,0.0,0.0
hsa-miR-5704,0.0,0.0,0.0
hsa-miR-5705,0.0,0.0,0.0
hsa-miR-5706,0.0,0.0,0.0
hsa-miR-5707,0.0,0.0,0.0
hsa-miR-5708,0.0,0.0,0.0
hsa-miR-571,0.0,0.0,0.0
hsa-miR-572,0.0,0.0,0.0
hsa-miR-573,17.0964613433,0.0,6.01776072643
hsa-miR-5739,0.0,0.0,0.0
hsa-miR-574-3p,669.870439907,483.455421126,528.174229912
hsa-miR-574-5p,425.857309825,133.691664654,155.073064873
hsa-miR-575,0.0,0.0,0.0
hsa-miR-576-3p,0.0,15.5345948366,14.8129494804
hsa-miR-576-5p,46.6267127546,37.1888785482,32.4033269885
hsa-miR-577-3p,0.0,0.0,0.0
hsa-miR-577-5p,7.77111879243,0.0,0.0
hsa-miR-578-3p,0.0,0.0,0.0
hsa-miR-578-5p,0.0,0.0,0.0
hsa-miR-5787,0.0,0.0,0.0
hsa-miR-579-3p,0.0,0.0,0.0
hsa-miR-579-5p,0.0,4.70745298078,1.38871401379
hsa-miR-580-3p,0.0,0.0,0.0
hsa-miR-580-5p,0.0,0.0,0.0
hsa-miR-581-3p,0.0,0.0,0.0
hsa-miR-581-5p,0.0,0.0,0.0
hsa-miR-582-3p,13.9880138264,57.9016716636,60.1776072643
hsa-miR-582-5p,0.0,9.41490596157,12.9613307954
hsa-miR-583,0.0,0.0,0.0
hsa-miR-584-3p,0.0,0.0,0.0
hsa-miR-584-5p,287.53139532,188.768864529,167.108586326
hsa-miR-585-3p,0.0,0.0,0.0
hsa-miR-585-5p,0.0,0.0,0.0
hsa-miR-586,0.0,0.0,0.0
hsa-miR-587,0.0,0.0,0.0
hsa-miR-588-3p,0.0,0.0,0.0
hsa-miR-588-5p,0.0,0.0,0.0
hsa-miR-589-3p,0.0,5.64894357694,11.5726167816
hsa-miR-589-5p,166.301942158,229.252960164,194.882866602
hsa-miR-590-3p,18.6506851018,20.7127931154,26.385566262
hsa-miR-590-5p,0.0,0.0,0.0
hsa-miR-591,0.0,0.0,0.0
hsa-miR-592,7.77111879243,24.4787555001,31.9404223172
hsa-miR-593-3p,0.0,0.0,0.0
hsa-miR-593-5p,0.0,0.0,0.0
hsa-miR-595,0.0,0.0,0.0
hsa-miR-596,0.0,0.0,0.0
hsa-miR-597-3p,0.0,0.0,0.0
hsa-miR-597-5p,0.0,0.0,0.0
hsa-miR-598-3p,0.0,0.0,0.0
hsa-miR-598-5p,0.0,0.0,0.0
hsa-miR-599,0.0,0.0,0.0
hsa-miR-600-3p,0.0,0.0,0.0
hsa-miR-600-5p,0.0,8.47341536541,7.40647474022
hsa-miR-601,0.0,0.0,0.0
hsa-miR-602-3p,0.0,0.0,0.0
hsa-miR-602-5p,0.0,0.0,0.0
hsa-miR-603,0.0,0.0,0.0
hsa-miR-604,0.0,0.0,0.0
hsa-miR-605-3p,0.0,0.0,0.0
hsa-miR-605-5p,0.0,0.0,0.0
hsa-miR-606-3p,0.0,0.0,0.0
hsa-miR-606-5p,0.0,0.0,0.0
hsa-miR-6068,0.0,0.0,0.0
hsa-miR-6069,0.0,0.0,0.0
hsa-miR-607,0.0,0.0,0.0
hsa-miR-6070,0.0,0.0,0.0
hsa-miR-6071,0.0,0.0,0.0
hsa-miR-6072,0.0,0.0,0.0
hsa-miR-6073,0.0,0.0,0.0
hsa-miR-6074,0.0,0.0,0.0
hsa-miR-6075,0.0,0.0,0.0
hsa-miR-6076,0.0,0.0,0.0
hsa-miR-6077,0.0,0.0,0.0
hsa-miR-6078,0.0,0.0,0.0
hsa-miR-6079,0.0,0.0,0.0
hsa-miR-608,0.0,0.0,0.0
hsa-miR-6080,0.0,0.0,0.0
hsa-miR-6081,0.0,0.0,0.0
hsa-miR-6082,0.0,0.0,0.0
hsa-miR-6083,0.0,0.0,0.0
hsa-miR-6084,0.0,0.0,0.0
hsa-miR-6085,0.0,0.0,0.0
hsa-miR-6086,0.0,0.0,0.0
hsa-miR-6088,0.0,0.0,0.0
hsa-miR-6089,0.0,0.0,0.0
hsa-miR-609,0.0,0.0,0.0
hsa-miR-6090,0.0,0.0,0.0
hsa-miR-610,0.0,0.0,0.0
hsa-miR-611,0.0,0.0,0.0
hsa-miR-612,0.0,0.0,0.0
hsa-miR-6124,0.0,0.0,0.0
hsa-miR-6125,0.0,0.0,0.0
hsa-miR-6126,0.0,0.0,0.0
hsa-miR-6127,0.0,0.0,0.0
hsa-miR-6128,0.0,0.0,0.0
hsa-miR-6129,0.0,0.0,0.0
hsa-miR-613,0.0,0.0,0.0
hsa-miR-6130,0.0,0.0,0.0
hsa-miR-6131,0.0,0.0,0.0
hsa-miR-6132-3p,0.0,0.0,0.0
hsa-miR-6132-5p,0.0,0.0,0.0
hsa-miR-6133,0.0,0.0,0.0
hsa-miR-6134,0.0,0.0,0.0
hsa-miR-614,0.0,0.0,0.0
hsa-miR-615-3p,0.0,0.0,0.0
hsa-miR-615-5p,0.0,0.0,0.0
hsa-miR-616-3p,0.0,0.0,0.0
hsa-miR-616-5p,17.0964613433,25.4202460962,22.2194242207
hsa-miR-6165,0.0,0.0,0.0
hsa-miR-617,0.0,0.0,0.0
hsa-miR-618-3p,0.0,0.0,0.0
hsa-miR-618-5p,4.66267127546,12.7101230481,10.1839027678
hsa-miR-619-3p,0.0,0.0,0.0
hsa-miR-619-5p,0.0,0.0,0.0
hsa-miR-620-3p,0.0,0.0,0.0
hsa-miR-620-5p,0.0,0.0,0.0
hsa-miR-621,0.0,0.0,0.0
hsa-miR-622,0.0,0.0,0.0
hsa-miR-623,0.0,0.0,0.0
hsa-miR-624-3p,0.0,0.0,0.0
hsa-miR-624-5p,0.0,4.70745298078,6.48066539769
hsa-miR-625-3p,7.77111879243,13.6516136443,12.9613307954
hsa-miR-625-5p,27.9760276527,30.127699077,24.9968522482
hsa-miR-626,0.0,0.0,0.0
hsa-miR-627-3p,0.0,19.7713025193,0.0
hsa-miR-627-5p,0.0,14.5931042404,7.86937941148
hsa-miR-628-3p,29.5302514112,21.1835384135,18.5161868505
hsa-miR-628-5p,20.2049088603,25.4202460962,26.8484709333
hsa-miR-629-3p,0.0,0.0,0.0
hsa-miR-629-5p,132.109019471,138.399117635,97.2099809654
hsa-miR-630,0.0,0.0,0.0
hsa-miR-631,0.0,0.0,0.0
hsa-miR-632,0.0,0.0,0.0
hsa-miR-633,0.0,0.0,0.0
hsa-miR-634,0.0,0.0,0.0
hsa-miR-635,0.0,0.0,0.0
hsa-miR-636-3p,0.0,0.0,0.0
hsa-miR-636-5p,0.0,0.0,0.0
hsa-miR-637,0.0,0.0,0.0
hsa-miR-638,0.0,0.0,0.0
hsa-miR-639,0.0,0.0,0.0
hsa-miR-640,0.0,0.0,0.0
hsa-miR-641,71.4942928904,79.5559553752,49.5307998252
hsa-miR-642a-3p/642b-3p,7.77111879243,7.53192476925,7.86937941148
hsa-miR-642a-5p,10.8795663094,2.35372649039,5.55485605516
hsa-miR-642b-5p,0.0,0.0,0.0
hsa-miR-643-3p,0.0,2.35372649039,0.0
hsa-miR-643-5p,0.0,0.0,0.0
hsa-miR-644a,0.0,0.0,0.0
hsa-miR-645,0.0,0.0,0.0
hsa-miR-646,0.0,0.0,0.0
hsa-miR-647,0.0,0.0,0.0
hsa-miR-648,0.0,0.0,0.0
hsa-miR-649,0.0,0.0,0.0
hsa-miR-6499-3p,0.0,0.0,0.0
hsa-miR-6499-5p,0.0,0.0,0.0
hsa-miR-650,0.0,0.0,0.0
hsa-miR-6500-3p,0.0,0.0,0.0
hsa-miR-6500-5p,0.0,0.0,0.0
hsa-miR-6501-3p,0.0,0.0,0.0
hsa-miR-6501-5p,0.0,0.0,0.0
hsa-miR-6502-3p,0.0,0.0,0.0
hsa-miR-6502-5p,0.0,0.0,0.0
hsa-miR-6503-3p,0.0,0.0,0.0
hsa-miR-6503-5p,0.0,0.0,0.0
hsa-miR-6504-3p,0.0,0.0,0.0
hsa-miR-6504-5p,0.0,0.0,0.0
hsa-miR-6505-3p,0.0,0.0,0.0
hsa-miR-6505-5p,0.0,0.0,0.0
hsa-miR-6506-3p,0.0,0.0,0.0
hsa-miR-6506-5p,0.0,0.0,0.0
hsa-miR-6507-3p,0.0,0.0,0.0
hsa-miR-6507-5p,0.0,0.0,0.0
hsa-miR-6508-3p,0.0,0.0,0.0
hsa-miR-6508-5p,0.0,0.0,0.0
hsa-miR-6509-3p,0.0,0.0,0.0
hsa-miR-6509-5p,0.0,0.0,16.6645681655
hsa-miR-651-3p,0.0,0.0,0.0
hsa-miR-651-5p,0.0,15.5345948366,18.9790915218
hsa-miR-6510-3p,0.0,0.0,0.0
hsa-miR-6510-5p,0.0,0.0,0.0
hsa-miR-6511a-3p,23.3133563773,5.64894357694,10.6468074391
hsa-miR-6511a-5p,0.0,0.0,0.0
hsa-miR-6511b-3p,7.77111879243,3.29521708655,4.62904671264
hsa-miR-6511b-5p,0.0,0.0,0.0
hsa-miR-6512-3p,0.0,0.0,0.0
hsa-miR-6512-5p,0.0,0.0,0.0
hsa-miR-6513-3p,0.0,0.0,0.0
hsa-miR-6513-5p,0.0,0.0,6.94357006895
hsa-miR-6514-3p,0.0,0.0,0.0
hsa-miR-6514-5p,13.9880138264,3.29521708655,6.94357006895
hsa-miR-6515-3p,0.0,0.0,0.0
hsa-miR-6515-5p,0.0,0.0,7.40647474022
hsa-miR-6516-3p,0.0,7.53192476925,6.01776072643
hsa-miR-6516-5p,0.0,0.0,0.0
hsa-miR-652-3p,52.8436077885,27.3032272885,22.2194242207
hsa-miR-652-5p,9.32534255092,4.70745298078,1.85161868505
hsa-miR-6529-3p,0.0,0.0,0.0
hsa-miR-6529-5p,0.0,0.0,0.0
hsa-miR-653-3p,0.0,0.0,0.0
hsa-miR-653-5p,0.0,0.0,0.0
hsa-miR-654-3p,0.0,4.2367076827,2.77742802758
hsa-miR-654-5p,0.0,0.0,0.0
hsa-miR-655-3p,0.0,0.0,0.0
hsa-miR-655-5p,0.0,0.0,0.0
hsa-miR-656-3p,0.0,0.0,0.0
hsa-miR-656-5p,0.0,0.0,0.0
hsa-miR-657,0.0,0.0,0.0
